LAND,REGION,NETZ,ANLAGEN_NR,Zustand 2022
NW,W,Duisburg,26000066,schlecht
NW,W,Duisburg,26000067,mangelhaft
BW,SW,Freiburg,26000250,schlecht
BW,SW,Karlsruhe,26000261,schlecht
BY,S,München,26000299,mangelhaft
NW,W,Hamm,26000422,schlecht
BW,SW,Freiburg,26000646,mangelhaft
BW,SW,Freiburg,26000647,mangelhaft
BW,SW,Freiburg,26000648,schlecht
BW,SW,Freiburg,26000649,mangelhaft
BW,SW,Freiburg,26000650,mangelhaft
NW,W,Hagen,26000666,schlecht
NW,W,Hagen,26000667,schlecht
BW,SW,Karlsruhe,26000683,schlecht
BW,SW,Karlsruhe,26000684,schlecht
BW,SW,Karlsruhe,26000685,schlecht
BW,SW,Karlsruhe,26000790,schlecht
NW,W,Hagen,26000802,schlecht
BW,SW,Karlsruhe,26000805,schlecht
BW,SW,Karlsruhe,26000806,schlecht
BW,SW,Karlsruhe,26000884,schlecht
HH,N,Hamburg,26000985,schlecht
HH,N,Hamburg,26000986,schlecht
HH,N,Hamburg,26000987,schlecht
HH,N,Hamburg,26000989,schlecht
HH,N,Hamburg,26000990,mangelhaft
HH,N,Hamburg,26001383,mangelhaft
HH,N,Hamburg,26001391,schlecht
HH,N,Hamburg,26001763,mangelhaft
HH,N,Hamburg,26001765,mangelhaft
HH,N,Hamburg,26001767,schlecht
HH,N,Hamburg,26001770,schlecht
HH,N,Hamburg,26001771,mangelhaft
HH,N,Hamburg,26001776,schlecht
HH,N,Hamburg,26001779,schlecht
HH,N,Hamburg,26001780,mangelhaft
HH,N,Hamburg,26001782,schlecht
HH,N,Hamburg,26001783,schlecht
HH,N,Hamburg,26001784,schlecht
HH,N,Hamburg,26001785,schlecht
HH,N,Hamburg,26001786,schlecht
HH,N,Hamburg,26001791,schlecht
HH,N,Hamburg,26001793,schlecht
HH,N,Hamburg,26001794,mangelhaft
HH,N,Hamburg,26001795,schlecht
HH,N,Hamburg,26001799,schlecht
HH,N,Hamburg,26001831,schlecht
HH,N,Hamburg,26001833,schlecht
SH,N,Hamburg,26002000,schlecht
HH,N,Hamburg,26002047,schlecht
HH,N,Hamburg,26002048,schlecht
HH,N,Hamburg,26002068,schlecht
HH,N,Hamburg,26002112,mangelhaft
HH,N,Hamburg,26002113,schlecht
HH,N,Hamburg,26002115,schlecht
HH,N,Hamburg,26002119,schlecht
HH,N,Hamburg,26002126,mangelhaft
HH,N,Hamburg,26002127,mangelhaft
HH,N,Hamburg,26002128,schlecht
HH,N,Hamburg,26002129,mangelhaft
HH,N,Hamburg,26002130,mangelhaft
HH,N,Hamburg,26002131,schlecht
HH,N,Hamburg,26002134,mangelhaft
HH,N,Hamburg,26002135,schlecht
HH,N,Hamburg,26002136,mangelhaft
HH,N,Hamburg,26002137,mangelhaft
HH,N,Hamburg,26002140,mangelhaft
HH,N,Hamburg,26002142,schlecht
HH,N,Hamburg,26002143,mangelhaft
HH,N,Hamburg,26002144,mangelhaft
HH,N,Hamburg,26002145,schlecht
HH,N,Hamburg,26002147,mangelhaft
HH,N,Hamburg,26002148,mangelhaft
HH,N,Hamburg,26002149,mangelhaft
HH,N,Hamburg,26002150,mangelhaft
HH,N,Hamburg,26002151,mangelhaft
HH,N,Hamburg,26002152,mangelhaft
HH,N,Hamburg,26002153,mangelhaft
HH,N,Hamburg,26002154,mangelhaft
HH,N,Hamburg,26002155,schlecht
HH,N,Hamburg,26002157,schlecht
HH,N,Hamburg,26002158,schlecht
HH,N,Hamburg,26002162,mangelhaft
HH,N,Hamburg,26002163,schlecht
HH,N,Hamburg,26002164,mangelhaft
HH,N,Hamburg,26002168,schlecht
HH,N,Hamburg,26002173,schlecht
HH,N,Hamburg,26002194,mangelhaft
HH,N,Hamburg,26002196,mangelhaft
HH,N,Hamburg,26002230,schlecht
HH,N,Hamburg,26002275,schlecht
HH,N,Hamburg,26002279,schlecht
HH,N,Hamburg,26002283,schlecht
HH,N,Hamburg,26002284,schlecht
HH,N,Hamburg,26002292,schlecht
HH,N,Hamburg,26002293,schlecht
HH,N,Hamburg,26002296,mangelhaft
HH,N,Hamburg,26002300,mangelhaft
HH,N,Hamburg,26002301,mangelhaft
HH,N,Hamburg,26002302,mangelhaft
HH,N,Hamburg,26002305,schlecht
HH,N,Hamburg,26002306,schlecht
HH,N,Hamburg,26002309,schlecht
HH,N,Hamburg,26002310,schlecht
HH,N,Hamburg,26002331,mangelhaft
HH,N,Hamburg,26002346,schlecht
HH,N,Hamburg,26002347,mangelhaft
HH,N,Hamburg,26002349,schlecht
HH,N,Hamburg,26002374,mangelhaft
HH,N,Hamburg,26002382,schlecht
HH,N,Hamburg,26002386,mangelhaft
HH,N,Hamburg,26002388,schlecht
HH,N,Hamburg,26002390,schlecht
HH,N,Hamburg,26002394,schlecht
HH,N,Hamburg,26002402,schlecht
HH,N,Hamburg,26002444,schlecht
HH,N,Hamburg,26002445,mangelhaft
HH,N,Hamburg,26002446,mangelhaft
HH,N,Hamburg,26002447,mangelhaft
HH,N,Hamburg,26002449,mangelhaft
HH,N,Hamburg,26002455,mangelhaft
HH,N,Hamburg,26002484,schlecht
HH,N,Hamburg,26002496,schlecht
HH,N,Hamburg,26002530,schlecht
HH,N,Hamburg,26002532,schlecht
HH,N,Hamburg,26002556,schlecht
HH,N,Hamburg,26002557,schlecht
HH,N,Hamburg,26002563,mangelhaft
HH,N,Hamburg,26002581,mangelhaft
HH,N,Hamburg,26002619,schlecht
HH,N,Hamburg,26002640,mangelhaft
HH,N,Hamburg,26002641,mangelhaft
HH,N,Hamburg,26002658,schlecht
HH,N,Hamburg,26002659,mangelhaft
HH,N,Hamburg,26002660,schlecht
HH,N,Hamburg,26002665,schlecht
HH,N,Hamburg,26002678,schlecht
HH,N,Hamburg,26002709,mangelhaft
HH,N,Hamburg,26002725,schlecht
HH,N,Hamburg,26002727,schlecht
HH,N,Hamburg,26002732,schlecht
HH,N,Hamburg,26002741,mangelhaft
HH,N,Hamburg,26002747,schlecht
HH,N,Hamburg,26002762,schlecht
HH,N,Hamburg,26002780,schlecht
HH,N,Hamburg,26002781,schlecht
HH,N,Hamburg,26002811,schlecht
HH,N,Hamburg,26002812,schlecht
HH,N,Hamburg,26002813,schlecht
HH,N,Hamburg,26002814,schlecht
HH,N,Hamburg,26002817,schlecht
HH,N,Hamburg,26002831,schlecht
HH,N,Hamburg,26002861,schlecht
SH,N,Kiel,26002902,mangelhaft
SH,N,Kiel,26002926,mangelhaft
SH,N,Kiel,26002927,mangelhaft
SH,N,Kiel,26002937,schlecht
SH,N,Kiel,26002941,schlecht
HH,N,Hamburg,26002956,mangelhaft
HH,N,Hamburg,26003114,schlecht
HH,N,Hamburg,26003282,schlecht
HH,N,Hamburg,26003284,schlecht
HH,N,Hamburg,26003289,schlecht
HH,N,Hamburg,26003317,schlecht
HH,N,Hamburg,26003340,schlecht
HH,N,Hamburg,26003347,schlecht
HH,N,Hamburg,26003348,mangelhaft
HH,N,Hamburg,26003365,schlecht
HH,N,Hamburg,26003367,schlecht
HH,N,Hamburg,26003368,schlecht
HH,N,Hamburg,26003369,schlecht
HH,N,Hamburg,26003398,schlecht
HH,N,Hamburg,26003399,schlecht
HH,N,Hamburg,26003400,mangelhaft
HH,N,Hamburg,26003401,schlecht
HH,N,Hamburg,26003404,schlecht
NI,N,Bremen,26003764,schlecht
NI,N,Bremen,26003794,mangelhaft
NI,N,Bremen,26003797,schlecht
NI,N,Bremen,26003798,schlecht
NI,N,Bremen,26003844,schlecht
NI,N,Bremen,26003887,schlecht
HH,N,Hamburg,26004060,mangelhaft
HH,N,Hamburg,26004062,mangelhaft
HH,N,Hamburg,26004063,mangelhaft
HH,N,Hamburg,26004064,mangelhaft
HH,N,Hamburg,26004065,mangelhaft
HH,N,Hamburg,26004066,schlecht
HH,N,Hamburg,26004067,einschränkend
HH,N,Hamburg,26004068,mangelhaft
HH,N,Hamburg,26004069,mangelhaft
HH,N,Hamburg,26004070,mangelhaft
HH,N,Hamburg,26004071,schlecht
NI,N,Hamburg,26004153,schlecht
NI,N,Hamburg,26004154,mangelhaft
NI,N,Hamburg,26004158,schlecht
NI,N,Hamburg,26004194,schlecht
NI,N,Bremen,26004288,schlecht
NI,N,Bremen,26004321,schlecht
NI,N,Bremen,26004338,mangelhaft
NI,N,Hamburg,26004618,schlecht
NI,N,Hamburg,26004626,schlecht
NI,N,Hamburg,26004691,mangelhaft
NI,N,Hamburg,26004715,schlecht
NI,N,Hamburg,26004895,schlecht
NI,N,Hamburg,26005013,schlecht
NI,N,Hamburg,26005014,schlecht
NI,N,Hamburg,26005019,schlecht
NI,N,Hamburg,26005078,schlecht
NI,N,Hamburg,26005080,schlecht
NI,N,Hamburg,26005081,schlecht
NI,N,Hamburg,26005139,schlecht
NI,N,Hamburg,26005140,schlecht
NI,N,Hamburg,26005141,schlecht
NI,N,Hamburg,26005142,schlecht
NI,N,Hamburg,26005146,schlecht
SH,N,Kiel,26005198,schlecht
SH,N,Kiel,26005200,schlecht
SH,N,Kiel,26005229,schlecht
SH,N,Kiel,26005253,mangelhaft
SH,N,Kiel,26005294,schlecht
SH,N,Kiel,26005475,schlecht
SH,N,Kiel,26005476,mangelhaft
SH,N,Kiel,26005478,schlecht
SH,N,Kiel,26005548,schlecht
SH,N,Kiel,26005703,schlecht
SH,N,Kiel,26005734,schlecht
SH,N,Kiel,26005748,mangelhaft
SH,N,Kiel,26005768,schlecht
SH,N,Kiel,26005791,mangelhaft
HH,N,Kiel,26005865,schlecht
HH,N,Kiel,26005866,mangelhaft
SH,N,Kiel,26005908,schlecht
SH,N,Kiel,26005998,mangelhaft
SH,N,Kiel,26006073,schlecht
SH,N,Kiel,26006215,schlecht
SH,N,Kiel,26006220,schlecht
SH,N,Kiel,26006221,schlecht
SH,N,Kiel,26006222,mangelhaft
SH,N,Kiel,26006223,mangelhaft
SH,N,Kiel,26006231,schlecht
SH,N,Kiel,26006286,mangelhaft
SH,N,Kiel,26006288,schlecht
SH,N,Kiel,26006289,mangelhaft
SH,N,Kiel,26006290,mangelhaft
SH,N,Kiel,26006482,mangelhaft
SH,N,Kiel,26006502,schlecht
SH,N,Kiel,26006523,schlecht
SH,N,Kiel,26006531,schlecht
SH,N,Kiel,26006542,schlecht
SH,N,Kiel,26006545,schlecht
SH,N,Kiel,26006549,mangelhaft
SH,N,Kiel,26006551,schlecht
SH,N,Kiel,26006552,mangelhaft
SH,N,Kiel,26006583,mangelhaft
SH,N,Kiel,26006585,schlecht
SH,N,Kiel,26006586,mangelhaft
SH,N,Kiel,26006588,schlecht
SH,N,Kiel,26006589,mangelhaft
SH,N,Kiel,26006629,mangelhaft
SH,N,Kiel,26006655,schlecht
SH,N,Kiel,26006758,schlecht
SH,N,Kiel,26006759,schlecht
SH,N,Kiel,26006874,schlecht
SH,N,Kiel,26006922,einschränkend
SH,N,Kiel,26006928,mangelhaft
SH,N,Kiel,26006930,mangelhaft
SH,N,Kiel,26006938,mangelhaft
SH,N,Kiel,26006947,schlecht
SH,N,Kiel,26006963,schlecht
SH,N,Kiel,26006966,schlecht
SH,N,Kiel,26006980,schlecht
SH,N,Kiel,26006981,schlecht
SH,N,Kiel,26006995,schlecht
HH,N,Kiel,26007001,mangelhaft
SH,N,Kiel,26007031,schlecht
SH,N,Kiel,26007053,schlecht
SH,N,Kiel,26007124,schlecht
SH,N,Kiel,26007151,schlecht
SH,N,Kiel,26007153,schlecht
SH,N,Kiel,26007172,schlecht
SH,N,Kiel,26007188,mangelhaft
SH,N,Kiel,26007189,mangelhaft
NI,N,Hamburg,26007303,schlecht
NW,W,Hagen,26007736,schlecht
NW,W,Hagen,26007737,schlecht
NW,W,Hagen,26007738,schlecht
NW,W,Hagen,26007739,schlecht
NW,W,Hagen,26007740,schlecht
NW,W,Hagen,26007741,schlecht
NW,W,Hagen,26007742,mangelhaft
NW,W,Hagen,26007758,schlecht
NW,W,Hagen,26007759,schlecht
NW,W,Hagen,26007762,schlecht
NW,W,Hagen,26007763,schlecht
NW,W,Hagen,26007764,schlecht
NW,W,Hagen,26007788,schlecht
NW,W,Hagen,26007803,schlecht
NW,W,Hagen,26007805,schlecht
NW,W,Hagen,26007807,schlecht
NW,W,Hagen,26007811,mangelhaft
NW,W,Hagen,26007812,schlecht
NW,W,Hagen,26007813,schlecht
NW,W,Hagen,26007878,schlecht
NW,W,Hagen,26007879,schlecht
NW,W,Hagen,26007890,schlecht
NW,W,Hagen,26007892,schlecht
NW,W,Hagen,26007913,schlecht
NW,W,Hagen,26007916,schlecht
NW,W,Hagen,26007917,mangelhaft
NW,W,Hagen,26007939,schlecht
NW,W,Hagen,26007964,schlecht
NW,W,Hagen,26008038,mangelhaft
NW,W,Hagen,26008066,mangelhaft
NW,W,Hagen,26008067,schlecht
NW,W,Hagen,26008129,schlecht
NW,W,Hagen,26008135,schlecht
NW,W,Hagen,26008188,schlecht
NW,W,Hagen,26008189,schlecht
NW,W,Hagen,26008311,mangelhaft
NW,W,Hagen,26008312,mangelhaft
NW,W,Hagen,26008313,schlecht
NW,W,Hagen,26008314,schlecht
NW,W,Hagen,26008316,schlecht
NW,W,Hagen,26008321,schlecht
NW,W,Hagen,26008586,schlecht
NW,W,Hagen,26008587,schlecht
NW,W,Hagen,26008589,schlecht
NW,W,Hagen,26008592,schlecht
NW,W,Hagen,26008594,schlecht
NW,W,Hagen,26008595,schlecht
NW,W,Hagen,26008596,schlecht
NW,W,Hagen,26008597,schlecht
NW,W,Hagen,26008598,schlecht
NW,W,Hagen,26008610,schlecht
NW,W,Hagen,26008611,schlecht
NW,W,Hagen,26008612,schlecht
NW,W,Hagen,26008614,mangelhaft
NW,W,Hagen,26008618,schlecht
NW,W,Hagen,26008619,schlecht
NW,W,Hagen,26008620,schlecht
NW,W,Hagen,26008646,schlecht
NW,W,Hagen,26008657,schlecht
NW,W,Hagen,26008658,schlecht
NW,W,Hagen,26008659,schlecht
NW,W,Hagen,26008661,mangelhaft
NW,W,Hagen,26008666,schlecht
NW,W,Hagen,26008667,schlecht
NW,W,Hagen,26008668,schlecht
NW,W,Hagen,26008669,schlecht
NW,W,Hagen,26008670,schlecht
NW,W,Hagen,26008676,schlecht
NW,W,Hagen,26008683,mangelhaft
NW,W,Hagen,26008695,schlecht
NW,W,Hagen,26008697,mangelhaft
NW,W,Hagen,26008710,schlecht
NW,W,Hagen,26008724,schlecht
NW,W,Hagen,26008725,schlecht
NW,W,Hagen,26008732,schlecht
NW,W,Hagen,26008733,schlecht
NW,W,Hagen,26008734,schlecht
NW,W,Hagen,26008735,schlecht
NW,W,Hagen,26008736,schlecht
NW,W,Hagen,26008737,schlecht
NW,W,Hagen,26008738,mangelhaft
NW,W,Hagen,26008774,schlecht
NW,W,Hagen,26008777,schlecht
NW,W,Hagen,26008779,schlecht
NW,W,Hagen,26008790,schlecht
NW,W,Hagen,26008811,mangelhaft
NW,W,Hagen,26008812,mangelhaft
NW,W,Hagen,26008813,mangelhaft
NW,W,Hagen,26008879,schlecht
NW,W,Hagen,26008880,schlecht
NW,W,Hagen,26008891,schlecht
NW,W,Hagen,26008893,schlecht
NW,W,Hagen,26008894,schlecht
NW,W,Hagen,26008954,schlecht
NW,W,Hagen,26008956,schlecht
NW,W,Hagen,26008957,schlecht
NW,W,Hagen,26008972,schlecht
NW,W,Hagen,26009010,schlecht
NW,W,Hagen,26009011,schlecht
NW,W,Hagen,26009012,schlecht
NW,W,Hagen,26009013,schlecht
NW,W,Hagen,26009014,schlecht
NW,W,Hagen,26009047,mangelhaft
NW,W,Hagen,26009048,mangelhaft
NW,W,Hagen,26009049,schlecht
NW,W,Hagen,26009053,mangelhaft
NW,W,Hagen,26009162,schlecht
NW,W,Hagen,26009212,schlecht
NW,W,Hagen,26009216,mangelhaft
NW,W,Hagen,26009217,schlecht
NW,W,Hagen,26009265,schlecht
NW,W,Hagen,26009297,schlecht
NW,W,Hagen,26009329,mangelhaft
NW,W,Hagen,26009354,schlecht
NW,W,Hagen,26009363,schlecht
NW,W,Hagen,26009406,mangelhaft
NW,W,Hagen,26009419,mangelhaft
NW,W,Hagen,26009420,mangelhaft
NW,W,Hagen,26009421,schlecht
NW,W,Hagen,26009440,mangelhaft
NW,W,Hagen,26009441,mangelhaft
NW,W,Hagen,26009442,mangelhaft
NW,W,Hagen,26009444,mangelhaft
NW,W,Hagen,26009467,mangelhaft
NW,W,Hagen,26009468,mangelhaft
NW,W,Hagen,26009469,mangelhaft
NW,W,Hagen,26009525,schlecht
NW,W,Hagen,26009526,mangelhaft
NW,W,Hagen,26009549,schlecht
NW,W,Hagen,26009569,schlecht
NW,W,Hagen,26009571,mangelhaft
NW,W,Hagen,26009686,schlecht
NW,W,Hagen,26009702,schlecht
NW,W,Hagen,26009714,mangelhaft
NW,W,Hagen,26009725,mangelhaft
NW,W,Hagen,26009726,mangelhaft
NW,W,Hagen,26009727,schlecht
NW,W,Hagen,26009729,mangelhaft
NW,W,Hagen,26009757,schlecht
NW,W,Hagen,26009758,schlecht
NW,W,Hagen,26009765,schlecht
NW,W,Hagen,26009766,schlecht
NW,W,Hagen,26009767,schlecht
NW,W,Hagen,26009835,mangelhaft
NW,W,Hagen,26009933,schlecht
NW,W,Hagen,26010001,schlecht
NW,W,Hagen,26010002,schlecht
NW,W,Hagen,26010007,schlecht
NW,W,Hagen,26010022,schlecht
NW,W,Hagen,26010080,schlecht
NW,W,Hagen,26010083,schlecht
NW,W,Hagen,26010089,schlecht
NW,W,Hagen,26010115,schlecht
NW,W,Hagen,26010116,schlecht
NW,W,Hagen,26010119,schlecht
NW,W,Hagen,26010120,schlecht
NW,W,Hagen,26010121,schlecht
NW,W,Hagen,26010122,schlecht
NW,W,Hagen,26010123,schlecht
NW,W,Hagen,26010124,schlecht
NW,W,Hagen,26010125,schlecht
NW,W,Hagen,26010126,mangelhaft
NW,W,Hagen,26010128,mangelhaft
NW,W,Hagen,26010129,schlecht
NW,W,Hagen,26010130,schlecht
NW,W,Hagen,26010163,schlecht
NW,W,Hagen,26010180,schlecht
NW,W,Hagen,26010202,schlecht
NW,W,Hagen,26010218,schlecht
NW,W,Hagen,26010232,schlecht
NW,W,Hagen,26010246,schlecht
NW,W,Hagen,26010247,schlecht
NW,W,Hagen,26010248,schlecht
NW,W,Hagen,26010249,schlecht
NW,W,Hagen,26010250,schlecht
RP,W,Hagen,26010263,schlecht
RP,W,Hagen,26010264,schlecht
RP,W,Hagen,26010273,schlecht
RP,W,Hagen,26010275,mangelhaft
NW,W,Hagen,26010326,mangelhaft
RP,W,Hagen,26010469,schlecht
RP,W,Hagen,26010471,schlecht
RP,W,Hagen,26010475,mangelhaft
RP,W,Hagen,26010476,schlecht
RP,W,Hagen,26010477,schlecht
RP,W,Hagen,26010480,schlecht
RP,W,Hagen,26010481,mangelhaft
RP,W,Hagen,26010492,schlecht
RP,W,Hagen,26010497,schlecht
RP,W,Hagen,26010498,mangelhaft
RP,W,Hagen,26010500,schlecht
RP,W,Hagen,26010501,mangelhaft
RP,W,Hagen,26010526,schlecht
RP,W,Hagen,26010545,schlecht
RP,W,Hagen,26010546,mangelhaft
RP,W,Hagen,26010547,schlecht
NW,W,Hagen,26010579,mangelhaft
NW,W,Hagen,26010580,schlecht
NW,W,Hagen,26010581,mangelhaft
NW,W,Hagen,26010606,mangelhaft
NW,W,Hagen,26010607,mangelhaft
NW,W,Hagen,26010608,schlecht
NW,W,Hagen,26010623,mangelhaft
NW,W,Hagen,26010631,mangelhaft
NW,W,Hagen,26010666,schlecht
NW,W,Hagen,26010667,schlecht
NW,W,Hagen,26010676,schlecht
NW,W,Hagen,26010677,mangelhaft
NW,W,Hagen,26010678,mangelhaft
NW,W,Hagen,26010682,schlecht
NW,W,Hagen,26010683,mangelhaft
NW,W,Hagen,26010688,schlecht
NW,W,Hagen,26010694,mangelhaft
NW,W,Hagen,26010695,schlecht
NW,W,Hagen,26010697,schlecht
NW,W,Hagen,26010715,schlecht
NW,W,Hagen,26010716,schlecht
NW,W,Hagen,26010719,schlecht
NW,W,Hagen,26010735,mangelhaft
NW,W,Hagen,26010736,mangelhaft
NW,W,Hagen,26010737,schlecht
NW,W,Hagen,26010738,mangelhaft
NW,W,Hagen,26010740,mangelhaft
NW,W,Hagen,26010741,mangelhaft
NW,W,Hagen,26010742,mangelhaft
NW,W,Hagen,26010743,mangelhaft
NW,W,Hagen,26010747,mangelhaft
NW,W,Hagen,26010748,schlecht
NW,W,Hagen,26010749,schlecht
NW,W,Hagen,26010789,mangelhaft
NW,W,Hagen,26010795,schlecht
NW,W,Hagen,26010900,mangelhaft
NW,W,Hagen,26010901,schlecht
NW,W,Hagen,26010908,schlecht
NW,W,Hagen,26010928,mangelhaft
NW,W,Hagen,26010929,mangelhaft
NW,W,Hagen,26010930,schlecht
NW,W,Hagen,26010945,schlecht
NW,W,Hagen,26010946,mangelhaft
NW,W,Hagen,26010947,mangelhaft
NW,W,Hagen,26010949,schlecht
NW,W,Hagen,26011003,schlecht
NW,W,Hagen,26011006,schlecht
NW,W,Hagen,26011007,schlecht
NW,W,Hagen,26011008,schlecht
NW,W,Hagen,26011009,schlecht
NW,W,Hagen,26011012,schlecht
NW,W,Hagen,26011023,mangelhaft
NW,W,Hagen,26011024,mangelhaft
NW,W,Hagen,26011040,mangelhaft
NW,W,Hagen,26011042,mangelhaft
NW,W,Hagen,26011124,schlecht
NW,W,Hagen,26011127,schlecht
NW,W,Hagen,26011137,mangelhaft
NW,W,Hagen,26011138,schlecht
NW,W,Hagen,26011140,schlecht
NW,W,Hagen,26011154,schlecht
NW,W,Hagen,26011156,schlecht
NW,W,Hagen,26011179,mangelhaft
NW,W,Hagen,26011183,mangelhaft
NW,W,Hagen,26011363,schlecht
NW,W,Hagen,26011364,mangelhaft
NW,W,Hagen,26011365,mangelhaft
NW,W,Hagen,26011366,mangelhaft
NW,W,Hagen,26011367,mangelhaft
NW,W,Hagen,26011368,mangelhaft
NW,W,Hagen,26011369,schlecht
NW,W,Hagen,26011370,schlecht
NW,W,Hagen,26011371,mangelhaft
NW,W,Hagen,26011372,mangelhaft
NW,W,Duisburg,26011391,mangelhaft
NW,W,Hagen,26011397,schlecht
NW,W,Hagen,26011398,schlecht
NW,W,Hagen,26011408,mangelhaft
NW,W,Hagen,26011409,schlecht
NW,W,Hagen,26011427,schlecht
NW,W,Hagen,26011429,mangelhaft
NW,W,Hagen,26011432,schlecht
NW,W,Hagen,26011451,mangelhaft
NW,W,Hagen,26011480,schlecht
NW,W,Hagen,26011486,schlecht
NW,W,Hagen,26011517,mangelhaft
NW,W,Hagen,26011518,schlecht
NW,W,Hamm,26011525,mangelhaft
NW,W,Hamm,26011526,schlecht
NW,W,Hamm,26011531,schlecht
NW,W,Hamm,26011532,schlecht
NW,W,Hagen,26011580,schlecht
NW,W,Hagen,26011582,schlecht
NW,W,Hagen,26011589,mangelhaft
NW,W,Hagen,26011592,schlecht
NW,W,Hagen,26011603,schlecht
NW,W,Hagen,26011613,mangelhaft
NW,W,Hagen,26011614,schlecht
NW,W,Hagen,26011640,schlecht
NW,W,Hagen,26011665,mangelhaft
NW,W,Hagen,26011666,schlecht
NW,W,Hagen,26011678,schlecht
NW,W,Hagen,26011685,mangelhaft
NW,W,Hagen,26011709,schlecht
NW,W,Hagen,26011714,mangelhaft
NW,W,Hagen,26011716,schlecht
NW,W,Hagen,26011717,schlecht
NW,W,Hagen,26011825,schlecht
NW,W,Hagen,26011826,schlecht
NW,W,Hagen,26011827,mangelhaft
NW,W,Hagen,26011828,schlecht
NW,W,Hagen,26011830,schlecht
NW,W,Hagen,26011831,mangelhaft
NW,W,Hagen,26011832,schlecht
NW,W,Hagen,26011834,schlecht
NW,W,Hagen,26011836,schlecht
NW,W,Hagen,26011837,schlecht
NW,W,Hagen,26011839,mangelhaft
NW,W,Hagen,26011840,schlecht
NW,W,Hagen,26011841,schlecht
NW,W,Hagen,26011847,schlecht
NW,W,Hagen,26011852,schlecht
NW,W,Hagen,26011866,schlecht
NW,W,Hagen,26011867,schlecht
NW,W,Hagen,26011874,schlecht
NW,W,Hagen,26011875,mangelhaft
NW,W,Hagen,26011876,schlecht
NW,W,Hagen,26011877,schlecht
NW,W,Hagen,26011879,mangelhaft
NW,W,Hagen,26011896,mangelhaft
NW,W,Hagen,26011897,mangelhaft
NW,W,Duisburg,26011992,schlecht
NW,W,Duisburg,26012132,schlecht
NW,W,Duisburg,26012141,mangelhaft
NW,W,Duisburg,26012158,schlecht
NW,W,Duisburg,26012191,mangelhaft
NW,W,Duisburg,26012212,mangelhaft
NW,W,Duisburg,26012218,schlecht
NW,W,Duisburg,26012243,mangelhaft
NW,W,Duisburg,26012259,mangelhaft
NW,W,Duisburg,26012278,mangelhaft
NW,W,Duisburg,26012295,mangelhaft
NW,W,Duisburg,26012296,mangelhaft
NW,W,Duisburg,26012300,mangelhaft
NW,W,Duisburg,26012302,schlecht
NW,W,Duisburg,26012303,schlecht
NW,W,Duisburg,26012308,schlecht
NW,W,Duisburg,26012387,schlecht
NW,W,Duisburg,26012393,mangelhaft
NW,W,Duisburg,26012394,schlecht
NW,W,Duisburg,26012395,mangelhaft
NW,W,Duisburg,26012430,schlecht
NW,W,Duisburg,26012433,schlecht
NW,W,Duisburg,26012448,schlecht
NW,W,Duisburg,26012456,schlecht
NW,W,Duisburg,26012457,schlecht
NW,W,Duisburg,26012459,schlecht
NW,W,Duisburg,26012500,mangelhaft
NW,W,Duisburg,26012505,schlecht
NW,W,Duisburg,26012513,schlecht
NW,W,Duisburg,26012530,schlecht
NW,W,Duisburg,26012533,schlecht
NW,W,Duisburg,26012535,schlecht
NW,W,Duisburg,26012579,schlecht
NW,W,Duisburg,26012699,mangelhaft
NW,W,Duisburg,26012700,mangelhaft
NW,W,Duisburg,26012701,mangelhaft
NW,W,Duisburg,26012702,schlecht
NW,W,Duisburg,26012703,mangelhaft
NW,W,Duisburg,26012705,mangelhaft
NW,W,Duisburg,26012710,mangelhaft
NW,W,Duisburg,26012713,mangelhaft
NW,W,Duisburg,26012714,mangelhaft
NW,W,Duisburg,26012715,schlecht
NW,W,Duisburg,26012717,mangelhaft
NW,W,Duisburg,26012718,mangelhaft
NW,W,Duisburg,26012719,mangelhaft
NW,W,Duisburg,26012720,mangelhaft
NW,W,Duisburg,26012722,mangelhaft
NW,W,Duisburg,26012843,mangelhaft
NW,W,Duisburg,26012844,schlecht
NW,W,Duisburg,26012849,mangelhaft
NW,W,Duisburg,26012855,mangelhaft
NW,W,Duisburg,26013069,schlecht
NW,W,Duisburg,26013070,schlecht
NW,W,Duisburg,26013075,schlecht
NW,W,Duisburg,26013094,schlecht
NW,W,Duisburg,26013095,mangelhaft
NW,W,Duisburg,26013102,mangelhaft
NW,W,Duisburg,26013163,schlecht
NW,W,Duisburg,26013164,mangelhaft
NW,W,Duisburg,26013166,mangelhaft
NW,W,Duisburg,26013178,mangelhaft
NW,W,Duisburg,26013194,schlecht
NW,W,Duisburg,26013195,mangelhaft
NW,W,Duisburg,26013196,mangelhaft
NW,W,Duisburg,26013199,schlecht
NW,W,Duisburg,26013249,schlecht
NW,W,Duisburg,26013258,schlecht
NW,W,Duisburg,26013262,schlecht
NW,W,Duisburg,26013263,schlecht
NW,W,Duisburg,26013284,mangelhaft
NW,W,Duisburg,26013286,mangelhaft
NW,W,Duisburg,26013299,schlecht
NW,W,Duisburg,26013343,mangelhaft
NW,W,Duisburg,26013349,schlecht
NW,W,Duisburg,26013351,mangelhaft
NW,W,Duisburg,26013354,mangelhaft
NW,W,Duisburg,26013358,schlecht
NW,W,Duisburg,26013367,schlecht
NW,W,Duisburg,26013368,schlecht
NW,W,Duisburg,26013369,schlecht
NW,W,Duisburg,26013370,schlecht
